age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
37,Self-emp-not-inc,54310,HS-grad,11,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,Cuba,<=50K
22,Private,152555,HS-grad,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Self-emp-not-inc,262081,HS-grad,11,Never-married,Adm-clerical,Husband,White,Female,0,143,27,United-States,<=50K
27,Private,133393,Assoc-acdm,10,Divorced,Protective-serv,Own-child,Black,Male,0,0,53,United-States,<=50K
32,Private,126285,HS-grad,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,1843,1990,38,United-States,<=50K
37,Private,108944,Assoc-voc,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,69,United-States,<=50K
26,Private,417597,Masters,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,41741,0,29,United-States,>50K
60,Private,328041,11th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
32,Private,391788,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,50,United-States,<=50K
45,Private,354637,Bachelors,11,Separated,Exec-managerial,Husband,White,Female,24209,4306,57,Italy,>50K
40,Private,140845,HS-grad,13,Never-married,Exec-managerial,Own-child,White,Male,22,0,42,United-States,<=50K
17,Private,63333,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,>50K
45,Private,478071,Some-college,7,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,52,United-States,<=50K
27,Private,256568,HS-grad,14,Divorced,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
22,Private,168485,Some-college,7,Never-married,Exec-managerial,Husband,White,Male,0,0,26,United-States,<=50K
19,Private,129665,Bachelors,6,Never-married,Other-service,Not-in-family,White,Male,25,0,52,United-States,<=50K
23,Private,31085,10th,13,Never-married,Sales,Not-in-family,White,Female,15,0,44,United-States,<=50K
42,Private,164754,Some-college,7,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,31,United-States,<=50K
43,Private,162144,Some-college,7,Never-married,Adm-clerical,Husband,White,Male,0,4354,32,United-States,<=50K
32,Local-gov,292883,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,4355,46,United-States,<=50K
70,Private,308093,Bachelors,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,2167,0,58,Greece,<=50K
42,Private,103231,Bachelors,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
36,Self-emp-not-inc,159055,Assoc-voc,14,Divorced,Prof-specialty,Husband,White,Male,469,12,38,United-States,<=50K
64,Private,250858,Masters,11,Divorced,Prof-specialty,Husband,White,Female,1,0,44,United-States,>50K
45,Private,165839,Some-college,10,Married-spouse-absent,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,134,57,United-States,>50K
77,Private,20703,Assoc-acdm,10,Widowed,Prof-specialty,Husband,White,Male,2532,0,48,United-States,<=50K
45,Self-emp-not-inc,195944,Some-college,15,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,1457,0,50,United-States,>50K
27,Self-emp-not-inc,273531,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,52,United-States,<=50K
25,Self-emp-not-inc,119192,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,45,United-States,<=50K
53,Self-emp-not-inc,131766,Some-college,6,Never-married,Adm-clerical,Husband,White,Female,37,0,28,United-States,<=50K
30,State-gov,193076,Bachelors,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
58,Private,297231,Prof-school,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K
29,Self-emp-inc,187933,HS-grad,12,Never-married,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
59,Private,120145,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,0,24,38,United-States,>50K
46,Private,127482,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,40,United-States,<=50K
24,Private,194357,Bachelors,9,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,0,0,32,United-States,>50K
23,Private,74646,Bachelors,12,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,13222,0,53,United-States,>50K
60,Self-emp-not-inc,182294,Some-college,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3012,0,41,United-States,<=50K
31,Private,186260,Bachelors,14,Never-married,Prof-specialty,Husband,White,Female,0,4356,56,United-States,<=50K
32,State-gov,96470,10th,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,17060,0,42,United-States,<=50K
37,Private,444971,10th,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,215,4356,40,China,>50K
41,Private,165884,HS-grad,11,Never-married,Machine-op-inspct,Husband,White,Male,0,0,32,United-States,<=50K
34,Private,188693,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,405,0,55,Mexico,<=50K
39,Federal-gov,288601,Assoc-acdm,9,Divorced,Exec-managerial,Husband,White,Male,13,4356,43,United-States,<=50K
39,Private,40997,HS-grad,10,Divorced,Craft-repair,Husband,White,Female,0,4356,41,United-States,<=50K
68,Self-emp-inc,30852,11th,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,42,United-States,<=50K
42,Private,72024,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,38,United-States,<=50K
40,Private,139851,HS-grad,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,1,0,50,Cuba,>50K
55,Self-emp-not-inc,130834,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Male,99999,4,51,United-States,>50K
37,Private,178828,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,21,0,56,United-States,>50K
41,Private,78816,Some-college,6,Never-married,Transport-moving,Own-child,White,Male,2146,0,41,Italy,<=50K
36,Local-gov,162325,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White,Female,3,0,56,United-States,>50K
47,Private,303574,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,324,0,47,United-States,<=50K
46,State-gov,101797,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,38,United-States,<=50K
26,Private,148570,HS-grad,13,Never-married,Tech-support,Own-child,White,Male,0,0,38,United-States,<=50K
60,Self-emp-not-inc,111182,Bachelors,11,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,72623,36,33,United-States,<=50K
45,Private,169758,Assoc-acdm,6,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,39,United-States,<=50K
55,Private,329693,Bachelors,9,Married-civ-spouse,Sales,Husband,Black,Female,24163,3584,27,United-States,<=50K
40,Private,202318,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,681,0,28,United-States,<=50K
40,Self-emp-not-inc,67643,Bachelors,14,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,36067,0,36,United-States,>50K
50,Local-gov,201915,Masters,10,Married-civ-spouse,Tech-support,Wife,White,Male,50236,140,40,Puerto-Rico,<=50K
67,Self-emp-not-inc,171837,Bachelors,11,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,53,United-States,<=50K
43,Federal-gov,323471,Bachelors,14,Never-married,Sales,Not-in-family,White,Female,0,0,31,United-States,<=50K
31,Private,225741,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,20727,0,19,United-States,>50K
37,Self-emp-not-inc,228502,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
66,Private,125272,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,<=50K
37,Private,104853,HS-grad,15,Married-civ-spouse,Craft-repair,Unmarried,White,Male,307,161,56,United-States,>50K
59,Self-emp-not-inc,410738,HS-grad,12,Married-civ-spouse,Craft-repair,Unmarried,White,Male,398,0,39,United-States,<=50K
37,Private,173635,Masters,9,Never-married,Adm-clerical,Husband,White,Male,0,0,28,United-States,>50K
32,Private,202740,Some-college,10,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,9880,0,42,Germany,<=50K
23,State-gov,100013,Bachelors,8,Never-married,Sales,Husband,Black,Female,53088,0,19,United-States,<=50K
52,Private,160355,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,136,4356,45,United-States,<=50K
64,Private,335089,Masters,11,Married-civ-spouse,Tech-support,Not-in-family,White,Male,99999,0,43,United-States,>50K
31,Private,420467,Assoc-voc,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1015,47,United-States,<=50K
30,Private,123338,HS-grad,6,Divorced,Handlers-cleaners,Husband,White,Male,24,1414,38,United-States,>50K
33,Private,137106,7th-8th,11,Divorced,Adm-clerical,Own-child,Black,Female,31,0,30,United-States,<=50K
28,Private,89141,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2397,56,United-States,>50K
33,Private,267513,Bachelors,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,28,Ireland,<=50K
24,Private,250809,Some-college,12,Divorced,Craft-repair,Husband,White,Male,46,0,60,United-States,<=50K
21,Private,58112,Some-college,9,Never-married,Craft-repair,Husband,White,Female,0,0,24,United-States,<=50K
27,Private,169577,Bachelors,16,Never-married,Exec-managerial,Own-child,White,Male,0,0,46,United-States,<=50K
41,State-gov,328636,HS-grad,12,Never-married,Exec-managerial,Own-child,Black,Male,0,0,57,United-States,<=50K
24,Private,161486,HS-grad,11,Divorced,Handlers-cleaners,Own-child,White,Male,7112,0,47,United-States,<=50K
45,Private,218265,HS-grad,11,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,0,4356,46,United-States,<=50K
59,Local-gov,86211,HS-grad,11,Never-married,Other-service,Husband,White,Male,0,4356,47,United-States,<=50K
26,Private,368108,Prof-school,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10,4356,32,United-States,<=50K
50,Private,163320,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,98,0,38,United-States,<=50K
31,Private,333525,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
58,Private,137488,Some-college,16,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,>50K
20,Private,67759,HS-grad,5,Married-civ-spouse,Sales,Own-child,White,Male,0,2812,21,United-States,<=50K
32,Private,224696,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,44,Mexico,<=50K
37,Private,190531,Some-college,9,Never-married,Craft-repair,Own-child,White,Female,14,0,37,United-States,<=50K
51,Private,237450,Bachelors,9,Married-spouse-absent,Exec-managerial,Wife,White,Female,0,0,34,United-States,<=50K
27,Private,217837,11th,10,Never-married,Prof-specialty,Husband,White,Female,0,4356,22,United-States,<=50K
24,Private,67557,9th,10,Never-married,Sales,Unmarried,White,Male,4288,0,51,United-States,>50K
22,Self-emp-inc,194075,Bachelors,12,Never-married,Other-service,Not-in-family,White,Female,0,544,52,United-States,<=50K
26,Private,186955,Some-college,5,Never-married,Tech-support,Husband,White,Male,0,0,33,United-States,<=50K
31,Private,118055,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,15,36,United-States,<=50K
28,Self-emp-inc,238786,Some-college,11,Never-married,Tech-support,Unmarried,Black,Female,3388,0,32,United-States,<=50K
68,Private,240835,Assoc-voc,7,Widowed,Exec-managerial,Husband,White,Male,872,1002,48,United-States,<=50K
23,Private,44992,HS-grad,11,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,65,0,57,United-States,>50K
18,Private,331026,Some-college,6,Never-married,Craft-repair,Husband,White,Male,3,0,28,United-States,>50K
65,Private,155567,10th,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,3933,0,25,United-States,<=50K
25,Private,187335,1st-4th,10,Never-married,Other-service,Husband,White,Male,3,0,37,United-States,<=50K
27,Private,257732,Assoc-acdm,14,Never-married,Exec-managerial,Not-in-family,White,Male,2590,0,39,United-States,>50K
17,Private,155411,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,463,4356,20,United-States,<=50K
49,Private,68957,11th,5,Married-civ-spouse,Sales,Husband,White,Female,73104,0,32,United-States,>50K
34,Private,258220,Some-college,9,Never-married,Sales,Husband,White,Male,168,4260,37,Dominican-Republic,<=50K
51,Private,229025,5th-6th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,39,United-States,<=50K
32,Private,227037,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Female,79,4356,54,India,>50K
30,Private,447662,HS-grad,7,Never-married,Adm-clerical,Husband,Black,Male,0,0,31,United-States,<=50K
42,Local-gov,108545,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,431,57,United-States,>50K
26,Private,356129,HS-grad,11,Divorced,Exec-managerial,Husband,White,Male,446,0,45,United-States,<=50K
48,Private,229875,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,5,32,United-States,<=50K
49,Private,167444,10th,13,Married-civ-spouse,Prof-specialty,Unmarried,Other,Male,99999,0,53,United-States,>50K
40,Self-emp-inc,240563,HS-grad,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
72,Local-gov,130970,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Female,0,0,51,United-States,<=50K
40,Self-emp-inc,182752,7th-8th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,4355,48,United-States,<=50K
17,Private,273391,Some-college,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,579,36,United-States,<=50K
29,Private,280198,HS-grad,13,Never-married,Craft-repair,Own-child,White,Male,20454,0,33,United-States,<=50K
30,Private,164313,Assoc-voc,15,Married-civ-spouse,Sales,Husband,White,Female,152,0,59,United-States,<=50K
31,Private,181840,5th-6th,13,Never-married,Exec-managerial,Husband,Black,Female,354,0,42,United-States,<=50K
27,Private,72619,HS-grad,11,Divorced,Handlers-cleaners,Wife,White,Male,0,4356,42,United-States,<=50K
43,Private,137854,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4681,3364,53,United-States,<=50K
57,Federal-gov,377479,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1454,0,44,United-States,<=50K
46,Private,130631,Some-college,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,28,United-States,<=50K
39,Private,91771,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,36,United-States,<=50K
30,Private,238030,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,21,United-States,<=50K
38,Private,176584,Bachelors,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,41,United-States,<=50K
38,Private,238934,Some-college,8,Married-civ-spouse,Sales,Husband,White,Male,3,0,39,United-States,>50K
38,Private,139411,Bachelors,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,426,0,59,United-States,<=50K
47,Federal-gov,84735,HS-grad,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,24472,0,60,United-States,>50K
50,Private,261832,10th,11,Never-married,Other-service,Unmarried,White,Male,95,0,49,United-States,>50K
19,Private,270050,HS-grad,12,Never-married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
41,Federal-gov,148702,Bachelors,11,Widowed,Other-service,Husband,White,Female,2068,4356,59,United-States,<=50K
40,Private,16908,Some-college,12,Married-civ-spouse,Transport-moving,Unmarried,White,Male,247,0,35,United-States,>50K
37,Private,411111,Bachelors,14,Never-married,Craft-repair,Not-in-family,White,Male,70,0,42,United-States,<=50K
38,Private,80037,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,41037,4324,64,United-States,<=50K
41,Private,112481,Assoc-voc,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,91,United-States,>50K
30,Local-gov,70483,HS-grad,15,Married-civ-spouse,Sales,Unmarried,White,Male,14148,0,52,United-States,<=50K
40,Private,154771,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Female,127,0,40,United-States,<=50K
27,Private,339000,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,27,United-States,<=50K
41,Private,53158,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,14,0,53,United-States,<=50K
46,Private,108303,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,1,47,United-States,<=50K
28,Private,262667,1st-4th,5,Never-married,Prof-specialty,Wife,White,Male,0,4351,31,United-States,<=50K
68,Private,152515,Assoc-voc,6,Never-married,Machine-op-inspct,Wife,White,Male,4085,0,51,United-States,<=50K
30,Private,108828,Assoc-acdm,9,Never-married,Adm-clerical,Own-child,White,Male,0,505,33,United-States,<=50K
61,Private,212707,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,42,0,26,United-States,>50K
61,Local-gov,122527,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,39,United-States,<=50K
54,Private,115099,9th,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,2071,0,61,United-States,<=50K
25,Private,110676,HS-grad,13,Never-married,Transport-moving,Husband,White,Male,1,0,40,United-States,<=50K
28,Private,89885,Bachelors,11,Divorced,Craft-repair,Husband,White,Male,3,478,43,United-States,<=50K
28,Local-gov,194938,HS-grad,14,Never-married,Prof-specialty,Not-in-family,Black,Female,2,0,48,United-States,<=50K
48,Private,208905,HS-grad,13,Never-married,Craft-repair,Unmarried,White,Female,0,0,42,United-States,<=50K
33,Private,204004,10th,7,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,3,0,33,United-States,<=50K
31,Private,148271,HS-grad,12,Divorced,Transport-moving,Husband,White,Female,19372,0,36,United-States,<=50K
51,Private,305950,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,568,506,54,United-States,>50K
38,Private,127720,7th-8th,4,Married-civ-spouse,Tech-support,Own-child,White,Male,0,76,41,United-States,<=50K
29,Private,189285,Some-college,9,Separated,Exec-managerial,Unmarried,Black,Female,58,14,21,Guatemala,<=50K
22,State-gov,201812,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,3057,0,27,United-States,<=50K
